"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-02-28,"Paradise","NV","Las Vegas","Clark","Las Vegas",0,171600,0.00645161290322581,0.0226460071513707,0.0950861518825782,0.0564475454837596,-0.0406632085097638,"2006-07","2006-Q3",293800,-0.415929203539823,"2003-11"
2015-02-28,"Upper West Side","NY","New York","New York","New York",1,1336700,0.00829750320585351,0.0257846673317474,0.0341972920696325,0.0692043433810838,,"2015-02","2015-Q1",1336700,0,"2015-02"
2015-02-28,"South Los Angeles","CA","Los Angeles","Los Angeles","Los Angeles",2,332700,0.00787640109057861,0.0164986251145738,0.122848464394195,0.0794571038279899,0.0038996024634308,"2007-04","2007-Q2",455100,-0.268951878707976,"2005-04"
2015-02-28,"Sherman Oaks","CA","Los Angeles","Los Angeles","Los Angeles",3,514000,0.00804079231221808,0.0239043824701195,0.0659477395271671,0.0545601032715566,0.00524548761586918,"2006-08","2006-Q3",591700,-0.13131654554673,"2005-06"
2015-02-28,"Sunrise Manor","NV","Las Vegas","Clark","Las Vegas",4,135300,0.00894854586129754,0.0281155015197568,0.166379310344828,0.0762462249808238,-0.0431911005541019,"2006-09","2006-Q3",259400,-0.478411719352352,"2003-02"
2015-02-28,"East New York","NY","New York","Kings","New York",5,323200,0.000929080210591514,0.000619195046439629,0.0195583596214511,0.00407154091307027,0.0149602270261946,"2007-11","2007-Q4",390300,-0.171919036638483,"2005-11"
2015-02-28,"Southeast Los Angeles","CA","Los Angeles","Los Angeles","Los Angeles",6,285600,0.00811860218849276,0.0229226361031519,0.136490250696379,0.11665357369626,0.00441191773054039,"2007-02","2007-Q1",409400,-0.302393746946751,"2005-04"
2015-02-28,"Spring Valley","NV","Las Vegas","Clark","Las Vegas",7,185400,0.00760869565217391,0.0254424778761062,0.112177564487103,0.0650313374785805,-0.04100382691503,"2006-03","2006-Q1",305300,-0.392728463806092,"2003-12"
2015-02-28,"Deer Valley","AZ","Phoenix","Maricopa","Phoenix",8,192100,0.00892857142857143,0.0339074273412271,0.0684093437152392,0.0630512071960196,0.00470020295620577,"2006-02","2006-Q1",258200,-0.256003098373354,"2005-04"
2015-02-28,"Astoria","NY","New York","Queens","New York",9,648200,0.0015451174289246,0.00793033742808272,0.0662937983220925,0.0554942388134105,0.047099506047372,"2015-02","2015-Q1",648200,0,"2015-02"
2015-02-28,"Paradise Valley","AZ","Phoenix","Maricopa","Phoenix",10,275400,0.00510948905109489,0.0181146025878004,0.02,0.0485299544441304,0.0085594678041947,"2006-02","2006-Q1",350000,-0.213142857142857,"2005-05"
2015-02-28,"North Mountain","AZ","Phoenix","Maricopa","Phoenix",11,154400,0.00783289817232376,0.0307076101468625,0.053206002728513,0.058675871877494,-0.000129441477993431,"2006-07","2006-Q3",222300,-0.305443094916779,"2005-02"
2015-02-28,"Washington Heights","NY","New York","New York","New York",12,588300,0.0199375866851595,0.0401343705799151,0.187285570131181,0.0583736636804291,0.0570147937982763,"2015-02","2015-Q1",588300,0,"2015-02"
2015-02-28,"Hollywood","CA","Los Angeles","Los Angeles","Los Angeles",13,653700,0.00910774930534116,0.030909951111812,0.14223309453084,0.0574503969651323,0.0224401248928909,"2015-02","2015-Q1",653700,0,"2015-02"
2015-02-28,"Bedford Stuyvesant","NY","New York","Kings","New York",14,725100,-0.000689084895259096,0.000275900124155056,0.275910610592997,0.123429163488,0.0963519824373627,"2014-12","2014-Q4",727500,-0.00329896907216495,"2014-12"
2015-02-28,"Camelback East","AZ","Phoenix","Maricopa","Phoenix",15,246400,0.0065359477124183,0.0301003344481605,0.0643628509719223,0.0571723914780786,0.0195639391617846,"2006-06","2006-Q2",288200,-0.145038167938931,"2005-08"
2015-02-28,"Flatbush","NY","New York","Kings","New York",16,858000,0.00444860688363381,0.01191178204977,0.181330028913672,0.0607779315372565,0.0616969239453509,"2015-02","2015-Q1",858000,0,"2015-02"
2015-02-28,"Crown Heights","NY","New York","Kings","New York",17,841400,0.0115412358740082,0.0362068965517241,0.293267752843529,0.144112047842835,0.0977854020403937,"2015-02","2015-Q1",841400,0,"2015-02"
2015-02-28,"Alahambra","AZ","Phoenix","Maricopa","Phoenix",18,127500,0.00790513833992095,0.0349025974025974,0.0925449871465295,0.054470091192339,-0.0080979211510217,"2006-12","2006-Q4",206200,-0.381668283220175,"2004-10"
2015-02-28,"Jamaica","NY","New York","Queens","New York",19,352900,0.00484054669703872,0.013789141051422,0.0835124347559104,0.0210450581302415,0.0152280493062944,"2007-05","2007-Q2",430100,-0.17949314112997,"2005-12"
2015-02-28,"Roosevelt","CA","Fresno","Fresno","Fresno",20,133100,0.0090978013646702,0.0270061728395062,0.0856443719412724,0.0499744942446954,-0.0305928443530656,"2006-06","2006-Q2",235000,-0.433617021276596,"2004-01"
2015-02-28,"Williamsbridge","NY","New York","Bronx","New York",21,334600,0.0102657004830918,0.0279569892473118,0.0551876379690949,0.00864788117169524,0.0104710186460719,"2007-05","2007-Q2",412800,-0.189437984496124,"2005-10"
2015-02-28,"North Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",22,496700,0.00505868069607446,0.0211759868421053,0.019917864476386,0.0352516633152486,0.00451943793098719,"2006-02","2006-Q1",630300,-0.211962557512296,"2005-04"
2015-02-28,"East Harlem","NY","New York","New York","New York",23,845700,-0.0115708274894811,0.00153955471340597,0.176707944900515,0.0706657757997864,,"2014-12","2014-Q4",859100,-0.0155977185426609,"2014-12"
2015-02-28,"East San Jose","CA","San Jose","Santa Clara","San Jose",24,548600,0.0112442396313364,0.0333396119796572,0.154704272784677,0.107943589006572,0.00343628157603115,"2007-02","2007-Q1",622900,-0.119280783432333,"2005-04"
2015-02-28,"East Flatbush","NY","New York","Kings","New York",25,389100,0.00154440154440154,0.00646663217796172,0.0367705835331735,0.00580522224630098,0.0180076082609937,"2007-11","2007-Q4",463400,-0.160336642209754,"2006-02"
2015-02-28,"Bushwick","NY","New York","Kings","New York",26,638800,0.0149348585954878,0.073252688172043,0.317113402061856,0.127227455513953,0.0800686446185113,"2015-02","2015-Q1",638800,0,"2015-02"
2015-02-28,"South Mountain","AZ","Phoenix","Maricopa","Phoenix",27,126600,0.0071599045346062,0.0284321689683184,0.0885640584694755,0.0609051571985737,-0.0125208681070021,"2006-12","2006-Q4",209100,-0.39454806312769,"2004-07"
2015-02-28,"Corona","NY","New York","Queens","New York",28,428400,0.00823723228995058,0.0168525990980299,0.118245888801879,0.0321549515958439,0.0400761013268387,"2015-02","2015-Q1",428400,0,"2015-02"
2015-02-28,"Enterprise","NV","Las Vegas","Clark","Las Vegas",29,217800,0.00368663594470046,0.0187090739008419,0.108961303462322,0.064823284164045,-0.0381336868205936,"2006-04","2006-Q2",347200,-0.372695852534562,"2004-01"
2015-02-28,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby","Memphis",30,89900,0.00334821428571429,0.00111358574610245,-0.00221975582685905,-0.0173063790829817,-0.00295474613715963,"2007-05","2007-Q2",101600,-0.115157480314961,"2004-07"
2015-02-28,"North Hollywood","CA","Los Angeles","Los Angeles","Los Angeles",31,479800,0.0088309503784693,0.0204168438962144,0.0579933847850055,0.0574373717332999,0.00413589666692782,"2006-08","2006-Q3",575900,-0.166869248133356,"2005-05"
2015-02-28,"Elmhurst","NY","New York","Queens","New York",32,452200,0.00578291814946619,0.0132198073045037,0.0629995298542548,0.0262762146083171,0.0326322193600588,"2015-02","2015-Q1",452200,0,"2015-02"
2015-02-28,"Borough Park","NY","New York","Kings","New York",33,742000,-0.000269469145782808,0.00733098017920174,0.219191587249425,0.0787607548205986,0.0646725852551211,"2015-01","2015-Q1",742200,-0.000269469145782808,"2015-01"
2015-02-28,"Bullard","CA","Fresno","Fresno","Fresno",34,230800,0.00435161009573542,0.00478885502829778,0.0317389360751006,0.0223016589983869,-0.026400265638123,"2006-04","2006-Q2",352800,-0.345804988662131,"2004-01"
2015-02-28,"Mid City","CA","Los Angeles","Los Angeles","Los Angeles",35,722900,0.011048951048951,0.0302123414564629,0.0855984382039345,0.0701735160598718,0.0192854916336147,"2015-02","2015-Q1",722900,0,"2015-02"
2015-02-28,"Bensonhurst","NY","New York","Kings","New York",36,675000,-0.00074019245003701,0.00671140939597316,0.106013436015075,0.0533594791110281,0.0421931898316132,"2015-01","2015-Q1",675500,-0.00074019245003701,"2015-01"
2015-02-28,"West San Jose","CA","San Jose","Santa Clara","San Jose",37,1086500,0.016560628742515,0.0505704892670663,0.154868197278912,0.0914102547964188,0.0423673091576116,"2015-02","2015-Q1",1086500,0,"2015-02"
2015-02-28,"Westlake","CA","Los Angeles","Los Angeles","Los Angeles",38,482400,0.0123819517313746,0.0281329923273657,0.122643704910403,0.0840675699034163,0.0239049266031617,"2007-04","2007-Q2",510700,-0.0554141374583904,"2006-07"
2015-02-28,"Koreatown","CA","Los Angeles","Los Angeles","Los Angeles",39,542300,0.00463134494257132,0.0108108108108108,0.109451718494272,0.0572169852220561,0.0246001666366316,"2007-11","2007-Q4",583900,-0.0712450762116801,"2006-03"
2015-02-28,"North Long Beach","CA","Los Angeles","Los Angeles","Long Beach",40,350100,0.0071921749136939,0.016255442670537,0.058983666061706,0.064942727895519,-0.00491990584094626,"2006-09","2006-Q3",465300,-0.247582205029014,"2004-12"
2015-02-28,"White Haven-Coro Lake","TN","Memphis","Shelby","Memphis",41,56700,0.00176678445229682,0.00531914893617021,0.0106951871657754,-0.0233195918143047,-0.0237416096101454,"2007-05","2007-Q2",76900,-0.262678803641092,"1998-10"
2015-02-28,"Soundview","NY","New York","Bronx","New York",42,319600,0.0117125672681228,0.0437622468974526,0.14881380301941,0.0136179892376977,0.0127746845939136,"2007-08","2007-Q3",383600,-0.166840458811262,"2006-02"
2015-02-28,"Sun Valley","CA","Los Angeles","Los Angeles","Los Angeles",43,414100,0.00950755728912725,0.0202020202020202,0.0880189174986863,0.0657370216547224,-0.00235980773365851,"2006-09","2006-Q3",532200,-0.221909056745584,"2005-01"
2015-02-28,"Logan Square","IL","Chicago","Cook","Chicago",44,248300,-0.00441058540497193,-0.00241060666934512,-0.0551750380517504,0.00732709261604425,-0.00505206565966976,"2006-08","2006-Q3",299100,-0.169842861919091,"2004-09"
2015-02-28,"South Bronx","NY","New York","Bronx","New York",45,306200,0.00591327201051248,0.0411424685481129,0.14552936775159,0.0297123036545071,0.0182664344957837,"2007-10","2007-Q4",341300,-0.10284207442133,"2006-08"
2015-02-28,"South Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",46,265300,0.00644916540212443,0.023533950617284,0.0461356466876972,0.0600509021312641,0.0213874576879389,"2006-03","2006-Q1",306100,-0.133289774583469,"2005-07"
2015-02-28,"Flushing","NY","New York","Queens","New York",47,552700,-0.00468215379074374,-0.0186434659090909,0.082664054848188,0.0595947447040803,0.0454706164370104,"2014-09","2014-Q3",572400,-0.0344164919636618,"2014-05"
2015-02-28,"Canarsie","NY","New York","Kings","New York",48,352300,0.00142126208072769,-0.000850822461712989,-0.0403159901934078,-0.00819646532166429,0.00692722520925626,"2007-12","2007-Q4",447800,-0.213264850379634,"2005-08"
2015-02-28,"Little Village","IL","Chicago","Cook","Chicago",49,115900,-0.0102476515798463,-0.0349708576186511,-0.0365752285951787,-0.0462988023137524,-0.0379216516785816,"2006-09","2006-Q3",200600,-0.422233300099701,"2001-06"
2015-02-28,"Estrella","AZ","Phoenix","Maricopa","Phoenix",50,143400,0.00985915492957747,0.0294328786791098,0.0606508875739645,0.0909384156869077,-0.0140522259646688,"2006-07","2006-Q3",232500,-0.383225806451613,"2004-08"
2015-02-28,"Canoga Park","CA","Los Angeles","Los Angeles","Los Angeles",51,477300,0.00845129938728079,0.0227126633811871,0.0825584032660467,0.0487004230711168,0.00207674097393018,"2006-06","2006-Q2",567700,-0.159239034701427,"2005-04"
2015-02-28,"Boyle Heights","CA","Los Angeles","Los Angeles","Los Angeles",52,333400,0.00938540720557069,0.0249000922225638,0.154432132963989,0.0835632847140126,0.0151696954542631,"2007-01","2007-Q1",418400,-0.203154875717017,"2005-09"
2015-02-28,"Sylmar","CA","Los Angeles","Los Angeles","Los Angeles",53,410400,0.00785854616895874,0.0186150409530901,0.11038961038961,0.0668176212119416,-0.00513922367793906,"2006-10","2006-Q4",534700,-0.232466803815223,"2004-11"
2015-02-28,"Downtown","CA","San Jose","Santa Clara","San Jose",54,612800,0.013562686073437,0.0344361917623228,0.142218080149115,0.0775624182371559,0.0162248064178077,"2015-02","2015-Q1",612800,0,"2015-02"
2015-02-28,"Ahwatukee Foothills","AZ","Phoenix","Maricopa","Phoenix",55,287100,0.00595655220742817,0.0213447171824973,0.0353407861521818,0.0434499207506254,0.00911357964229853,"2006-02","2006-Q1",364800,-0.212993421052632,"2005-05"
2015-02-28,"Pacoima","CA","Los Angeles","Los Angeles","Los Angeles",56,349200,0.0118806143146914,0.0331360946745562,0.0662595419847328,0.0870994594729602,-0.00891145254738979,"2006-08","2006-Q3",493400,-0.292257802999595,"2004-09"
2015-02-28,"Gravesend","NY","New York","Kings","New York",57,751300,-0.00397719740156436,-0.00542758803283029,0.087107509767038,0.0371649006803147,0.0271043165695324,"2014-12","2014-Q4",756300,-0.00661113314822161,"2014-10"
2015-02-28,"Evergreen","CA","San Jose","Santa Clara","San Jose",58,821500,0.00995820014752889,0.0273886943471736,0.10061629153269,0.0738475700879337,0.0180257469867684,"2015-02","2015-Q1",821500,0,"2015-02"
2015-02-28,"San Pedro","CA","Los Angeles","Los Angeles","Los Angeles",59,523400,0.00460652591170825,0.0108149864812669,0.0961256544502618,0.0178446763637297,-0.00485445722492805,"2006-08","2006-Q3",621800,-0.158250241235124,"2004-11"
2015-02-28,"North Valley","CA","San Jose","Santa Clara","San Jose",60,649600,0.00775674837108284,0.025414364640884,0.112328767123288,0.0852078235497722,0.0153886980607552,"2015-02","2015-Q1",649600,0,"2015-02"
2015-02-28,"Sheepshead Bay","NY","New York","Kings","New York",61,577300,-0.00259156876295784,-0.00841635176915149,0.00856044723969252,0.0193296434431098,0.0189691570715893,"2006-06","2006-Q2",591300,-0.0236766446812109,"2006-04"
2015-02-28,"Murray Hill","NY","New York","Queens","New York",62,725500,0.00484764542936288,0.0090403337969402,0.0575801749271137,0.031761043792828,0.0242900510406558,"2015-02","2015-Q1",725500,0,"2015-02"
2015-02-28,"Willow Glen","CA","San Jose","Santa Clara","San Jose",63,931600,0.00931744312026002,0.0275755570262519,0.106939163498099,0.0735526896348702,0.0278841412039015,"2015-02","2015-Q1",931600,0,"2015-02"
2015-02-28,"North Raleigh","NC","Raleigh","Wake","Raleigh",64,244200,0.0057660626029654,0.0179241350562734,0.0640522875816993,0.0194286235516219,0.0227013730522962,"2015-02","2015-Q1",244200,0,"2015-02"
2015-02-28,"South Ozone Park","NY","New York","Queens","New York",65,392400,0.00409416581371546,0.00848111025443331,0.0318169865895346,0.0298100347833612,0.011500485211722,"2007-04","2007-Q2",494400,-0.20631067961165,"2005-09"
2015-02-28,"Southwest","CA","San Diego","San Diego","Chula Vista",66,379900,0.0111791322863987,0.0382618201694452,0.107580174927114,0.0828236301877086,-0.0209950823064806,"2006-05","2006-Q2",487300,-0.220398112045968,"2004-05"
2015-02-28,"Northridge","CA","Los Angeles","Los Angeles","Los Angeles",67,634000,0.00491361546996354,0.0152121697357886,0.0965063991698374,0.0500657867691781,0.00154298241122053,"2006-02","2006-Q1",728300,-0.129479610050803,"2005-04"
2015-02-28,"West Anaheim","CA","Los Angeles","Orange","Anaheim",68,445900,0.00745594215996385,0.0143312101910828,0.0234106036263484,0.0535669686271985,-0.010271899416664,"2006-08","2006-Q3",586400,-0.239597544338336,"2004-08"
2015-02-28,"Forest Hills","NY","New York","Queens","New York",69,738600,0.00476125697184057,0.00544514021236047,0.0525865754595981,0.030752690413943,0.0342140933230441,"2015-02","2015-Q1",738600,0,"2015-02"
2015-02-28,"East Village","NY","New York","New York","New York",70,1284900,0.00359290791220808,0.00855572998430141,0.0349577124446234,0.0606751706700352,0.0615460757330739,"2015-02","2015-Q1",1284900,0,"2015-02"
2015-02-28,"Cordova-Appling","TN","Memphis","Shelby","Memphis",71,130000,0.00463678516228748,0.00775193798449612,0.0244286840031521,-0.000920529330035391,-0.0125499566828264,"2007-02","2007-Q1",153000,-0.150326797385621,"1998-12"
2015-02-28,"Blossom Valley","CA","San Jose","Santa Clara","San Jose",72,709500,0.00895904436860068,0.0249927766541462,0.11346516007533,0.07878461543732,0.0166166982056026,"2015-02","2015-Q1",709500,0,"2015-02"
2015-02-28,"Jackson Heights","NY","New York","Queens","New York",73,464300,-0.0171464860287892,-0.0534148827726809,0.096081208687441,0.0543785745109873,,"2014-10","2014-Q4",491400,-0.0551485551485551,"2014-07"
2015-02-28,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",74,251500,0.00559776089564174,0.0149313962873285,0.0501043841336117,0.0175913624615334,0.0230237213098314,"2015-02","2015-Q1",251500,0,"2015-02"
2015-02-28,"Far Rockaway","NY","New York","Queens","New York",75,391000,-0.00280540678398368,0.00825167612171222,0.0891364902506964,0.00839131818869587,0.0119223716056669,"2007-01","2007-Q1",443500,-0.118376550169109,"2005-10"
2015-02-28,"Ridgewood","NY","New York","Queens","New York",76,501600,0.00179748352306771,0.0145631067961165,0.121645796064401,0.0444346561952287,0.0431716656901455,"2015-02","2015-Q1",501600,0,"2015-02"
2015-02-28,"West Rogers Park","IL","Chicago","Cook","Chicago",77,161800,-0.00918554807103491,-0.0128126906650397,-0.00246609124537608,-0.0395767489906163,-0.0374912277586055,"2006-05","2006-Q2",257600,-0.371894409937888,"2001-03"
2015-02-28,"Reseda","CA","Los Angeles","Los Angeles","Los Angeles",78,421800,0.00596231814929645,0.0178571428571429,0.0516080777860883,0.0677637557890085,-0.00398883787054261,"2006-06","2006-Q2",536500,-0.213793103448276,"2004-12"
2015-02-28,"Mira Mesa","CA","San Diego","San Diego","San Diego",79,476000,0.00826096166066511,0.0267471958584987,0.0500772115596735,0.050314729635585,-0.00428787513751083,"2005-10","2005-Q4",507900,-0.0628076392990746,"2004-07"
2015-02-28,"East Elmhurst","NY","New York","Queens","New York",80,553100,0.00545355389929104,0.0100438276113952,0.0579571537872992,0.0274325588599313,0.021755254910349,"2007-04","2007-Q2",610300,-0.0937243978371293,"2006-03"
2015-02-28,"Midtown","TN","Memphis","Shelby","Memphis",81,53700,0.00186567164179104,-0.00555555555555556,-0.121112929623568,-0.0406997332285417,-0.0240481954529415,"2007-05","2007-Q2",72000,-0.254166666666667,"1998-10"
2015-02-28,"Cambrian Park","CA","San Jose","Santa Clara","San Jose",82,873200,0.0120537783959203,0.0306893295561851,0.0901373283395755,0.0791968171375677,0.0294535488469441,"2015-02","2015-Q1",873200,0,"2015-02"
2015-02-28,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",83,82700,0.00608272506082725,0.00976800976800977,0.0657216494845361,-0.00287705560881923,-0.0220908784392929,"2007-03","2007-Q1",111200,-0.256294964028777,"1996-10"
2015-02-28,"Panorama City","CA","Los Angeles","Los Angeles","Los Angeles",84,360900,0.00922818791946309,0.0258669698692439,0.106376456161864,0.0841115413320441,-0.00893765912370137,"2006-08","2006-Q3",493400,-0.268544791244426,"2004-09"
2015-02-28,"Princess Anne","VA","Virginia Beach","Virginia Beach City","Virginia Beach",85,301700,0.00466200466200466,0.00903010033444816,0.0335731414868106,0.00477428920058753,0.00745630723527868,"2006-06","2006-Q2",330200,-0.0863113264688068,"2005-07"
2015-02-28,"Midwood","NY","New York","Kings","New York",86,737200,0.00135832654170062,0.00696626143969403,0.0648562761808465,0.0377913078915713,0.0224369649009024,"2015-02","2015-Q1",737200,0,"2015-02"
2015-02-28,"North Hills","CA","Los Angeles","Los Angeles","Los Angeles",87,463400,0.0052060737527115,0.0144483362521891,0.0539003866272459,0.0477507805381001,-0.00261625077897942,"2006-05","2006-Q2",572800,-0.190991620111732,"2004-11"
2015-02-28,"South Dorchester","MA","Boston","Suffolk","Boston",88,373600,0.0138398914518318,0.036051026067665,0.109922756981581,0.0588462210451244,0.00902427820726071,"2015-02","2015-Q1",373600,0,"2015-02"
2015-02-28,"Roxbury","MA","Boston","Suffolk","Boston",89,376800,0.0225237449118046,0.0608108108108108,0.276855303287021,0.094409692033879,0.0264583893545887,"2015-02","2015-Q1",376800,0,"2015-02"
2015-02-28,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",90,142600,0.00777385159010601,0.0229555236728838,0.0762264150943396,0.0281809399342363,0.00177027054581913,"2007-04","2007-Q2",149700,-0.0474281897127589,"2005-07"
2015-02-28,"Park Slope","NY","New York","Kings","New York",91,993600,0.00955090428774639,0.0266584004959702,0.0768397095480655,0.102602765853123,0.0681318036411245,"2015-02","2015-Q1",993600,0,"2015-02"
2015-02-28,"Oxford Circle","PA","Philadelphia","Philadelphia","Philadelphia",92,107900,0.00185701021355617,0.00746965452847806,0.00746965452847806,-0.0174034592795512,-0.0100763231036008,"2005-12","2005-Q4",147400,-0.26797829036635,"2004-11"
2015-02-28,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",93,185300,0.00816104461371056,0.020374449339207,0.091283863368669,0.0278756514846479,0.00919056397760198,"2015-02","2015-Q1",185300,0,"2015-02"
2015-02-28,"Northeast Raleigh","NC","Raleigh","Wake","Raleigh",94,151700,0.006635700066357,0.0167560321715818,0.0340831629175187,0.006862861622418,0.010170804557752,"2008-02","2008-Q1",153500,-0.0117263843648208,"2007-05"
2015-02-28,"Green Run","VA","Virginia Beach","Virginia Beach City","Virginia Beach",95,197100,0.00458715596330275,0.00921658986175115,0.0276329509906152,-0.0050961886290124,0.0140100280900712,"2007-04","2007-Q2",219400,-0.101640838650866,"2005-11"
2015-02-28,"Wilmington","CA","Los Angeles","Los Angeles","Los Angeles",96,395400,0.00177349885989359,0.00661914460285132,0.112236286919831,0.0619957738728523,0.00127341572590178,"2006-09","2006-Q3",513700,-0.23029005255986,"2005-03"
2015-02-28,"Mission","CA","San Francisco","San Francisco","San Francisco",97,1147300,0.00994718309859155,0.0331382260243134,0.159123055162659,0.112318594642128,0.0488799895746759,"2015-02","2015-Q1",1147300,0,"2015-02"
2015-02-28,"Archer Heights","IL","Chicago","Cook","Chicago",98,153400,-0.00130208333333333,-0.00968366688185926,0.0485304169514696,-0.0233096120622719,-0.0316988443875963,"2006-04","2006-Q2",240000,-0.360833333333333,"2002-06"
2015-02-28,"Bath Beach","NY","New York","Kings","New York",99,574800,-0.00121633362293658,0.00700770847932726,0.105597230236584,0.0483159203975339,0.0315798245456196,"2015-01","2015-Q1",575500,-0.00121633362293658,"2015-01"
2015-02-28,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",100,220200,0.00639853747714808,0.0213358070500928,0.0647969052224371,0.0229319894823812,0.013009771359354,"2015-02","2015-Q1",220200,0,"2015-02"
2015-02-28,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",101,171300,0.00824014125956445,0.0275944811037792,0.0760050251256281,0.0262287388281162,0.0113619101088018,"2015-02","2015-Q1",171300,0,"2015-02"
2015-02-28,"Raleigh","TN","Memphis","Shelby","Memphis",102,70000,0,0.00719424460431655,0.0416666666666667,-0.0152743536457409,-0.0211685964210178,"2007-01","2007-Q1",92900,-0.246501614639397,"1997-08"
2015-02-28,"Woodward Park","CA","Fresno","Fresno","Fresno",103,295300,0.00510551395507148,0.0133836650652025,0.0217993079584775,0.0221200349410935,-0.0191247268784313,"2006-02","2006-Q1",413000,-0.28498789346247,"2004-04"
2015-02-28,"Central City","AZ","Phoenix","Maricopa","Phoenix",104,99900,0.0193877551020408,0.0673076923076923,0.0846905537459283,0.0362674149963833,-0.0174257632604082,"2007-01","2007-Q1",173900,-0.425531914893617,"2004-03"
2015-02-28,"South Austin","IL","Chicago","Cook","Chicago",105,138900,-0.00714796283059328,-0.0197600564573042,0.0586890243902439,-0.0234531141846116,-0.0124884843434889,"2007-11","2007-Q4",193700,-0.28291171915333,"2003-07"
2015-02-28,"Brownsville","NY","New York","Kings","New York",106,309700,0.00388978930307942,0.00584605391360831,0.0313020313020313,-0.0151706891362032,0.0143399245356319,"2008-07","2008-Q3",377600,-0.179819915254237,"2005-12"
2015-02-28,"Encino","CA","Los Angeles","Los Angeles","Los Angeles",107,778800,0.00360824742268041,0.00205867215645908,0.089840470193115,0.0509351844763886,0.0149344465755843,"2006-11","2006-Q4",792900,-0.0177828225501324,"2006-09"
2015-02-28,"Ozone Park","NY","New York","Queens","New York",108,407100,0.00419338924518994,0.0154652032925917,0.0470679012345679,0.0322247252101981,0.0131905377141346,"2007-04","2007-Q2",473700,-0.14059531348955,"2005-11"
2015-02-28,"The Heights","NJ","New York","Hudson","Jersey City",109,323200,0.00968447360199937,0.0237567310738042,0.0276629570747218,0.0122574607782522,-0.0068509560716199,"2007-03","2007-Q1",418400,-0.227533460803059,"2004-10"
2015-02-28,"Fresno High Roeding","CA","Fresno","Fresno","Fresno",110,134800,0.0052199850857569,0.0150602409638554,0.0749601275917065,0.036461549250651,-0.0350532206422028,"2006-03","2006-Q1",237900,-0.433375367801597,"2003-12"
2015-02-28,"Rogers Park","IL","Chicago","Cook","Chicago",111,144000,0,0.00139082058414465,-0.0190735694822888,-0.0494895321823987,-0.0349383304696768,"2007-02","2007-Q1",221100,-0.348710990502035,"2001-04"
2015-02-28,"Albany Park","IL","Chicago","Cook","Chicago",112,229900,-0.00562283737024221,-0.00130321459600348,0.0267976775346137,-0.0130446741072929,-0.015364145802611,"2006-04","2006-Q2",295800,-0.222785665990534,"2003-07"
2015-02-28,"Downtown","TN","Memphis","Shelby","Memphis",113,37900,0.00264550264550265,-0.00263157894736842,-0.193617021276596,-0.0717706335650382,-0.041325584926319,"2007-04","2007-Q2",63700,-0.405023547880691,
2015-02-28,"Kensington","NY","New York","Kings","New York",114,690000,-0.00101346460112929,-0.00662251655629139,0.029236276849642,0.0401576694296062,0.0457343135340833,"2014-08","2014-Q3",702000,-0.0170940170940171,"2014-06"
2015-02-28,"Kempsville","VA","Virginia Beach","Virginia Beach City","Virginia Beach",115,208400,0.00192307692307692,-0.000958772770853308,-0.00714626012386851,-0.00978297126050842,0.010570201336993,"2007-09","2007-Q3",233300,-0.106729532790399,"2005-08"
2015-02-28,"Flatlands","NY","New York","Kings","New York",116,420800,0.00262091970455087,0.00238208670795617,0.0359428852781881,0.012581021694998,0.0180997628472175,"2007-11","2007-Q4",482200,-0.127333056822895,"2006-01"
2015-02-28,"Richmond Hill","NY","New York","Queens","New York",117,429300,0.00585754451733833,0.0165758939142789,0.0985158648925281,0.0317994708075933,0.016413924002058,"2007-08","2007-Q3",492300,-0.127970749542962,"2005-12"
2015-02-28,"Little Havana","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",118,126200,-0.000791765637371338,0.000793021411578113,0.0327332242225859,0.0495355172297041,-0.0211637654437874,"2007-03","2007-Q1",211400,-0.403027436140019,"2004-04"
2015-02-28,"Northwest","CA","San Diego","San Diego","Chula Vista",119,383900,0.00787608296140719,0.0306040268456376,0.0449101796407186,0.0701684821471904,-0.0255882714982231,"2005-11","2005-Q4",510900,-0.248580935603836,"2004-03"
2015-02-28,"Central City","CA","Los Angeles","Los Angeles","Los Angeles",120,325400,0.0102452654455138,0.0261747082939136,0.195444526083762,0.102133217710487,0.0138797487515399,"2007-03","2007-Q1",437000,-0.255377574370709,"2005-07"
2015-02-28,"Maspeth","NY","New York","Queens","New York",121,563300,0.00499553969669938,0.00931732664397061,0.0826446280991736,0.0319216711293331,0.0272512053983605,"2008-05","2008-Q2",567900,-0.00810001760873393,"2008-04"
